"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72403793728","2022-07-08T22:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","72","77",,"-DZ:01 |DZ |DZ",,,"83","29.97","BKN:07 40","29.88","10.00","74","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09507/08/22 22:55:02 METAR KDAA 090355Z 13003KT 10SM -DZ BKN040 25/22 A2996 RMK AO2 DZB55 SLP148 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-08T22:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","72","77","T","-DZ:01 |DZ |DZ",,,"83","29.97","BKN:07 40","29.88","10.00","74","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11107/08/22 22:56:02 METAR KDAA 090356Z 13003KT 10SM -DZ BKN040 25/22 A2996 RMK AO2 DZB55 SLP148 P0000 T02510220 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-08T23:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","73","73","0.06","-RA:02 |RA |RA",,,"98","29.97","SCT:04 27 BKN:07 36","29.88","10.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13707/08/22 23:56:02 METAR KDAA 090456Z 00000KT 10SM -RA SCT027 BKN036 23/23 A2996 RMK AO2 DZE0359RAB0359 SLP148 P0006 T02300226 403020194 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-08T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RA DZ BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0451","1936",
"72403793728","2022-07-09T00:01:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","73","73",,"RA:02 |RA |RA",,,"100","29.97","BKN:07 27 BKN:07 37","29.88","9.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11907/09/22 00:01:02 METAR KDAA 090501Z 00000KT 9SM RA BKN027 BKN037 23/23 A2996 RMK AO2 CIG 027V036 BKN027 V SCT SLP148 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T00:11:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","73","73",,"-RA:02 |RA |RA",,,"100","29.97","FEW:02 20 SCT:04 30 BKN:07 37","29.88","8.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10207/09/22 00:11:02 METAR KDAA 090511Z 00000KT 8SM -RA FEW020 SCT030 BKN037 23/23 A2996 RMK AO2 SLP148 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T00:21:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","73","73",,"+RA:02 |RA |RA",,,"100","29.97","BKN:07 19 BKN:07 30","29.88","*","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13607/09/22 00:21:02 METAR KDAA 090521Z 00000KT 2 3/4SM +RA BKN019 BKN030 23/23 A2996 RMK AO2 VIS 2 3/4V7 CIG 019V037 BKN019 V FEW SLP148 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T00:26:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","73","73",,"+RA:02 |RA |RA",,,"100","29.97","SCT:04 14 BKN:07 24 BKN:07 30","29.88","3.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11407/09/22 00:26:02 METAR KDAA 090526Z 00000KT 3SM +RA SCT014 BKN024 BKN030 23/23 A2996 RMK AO2 CIG 019V030 SLP148 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T00:31:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","73","73",,"RA:02 |RA |RA",,,"100","29.97","BKN:07 13 BKN:07 21 BKN:07 30","29.88","5.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11307/09/22 00:31:02 METAR KDAA 090531Z 00000KT 5SM RA BKN013 BKN021 BKN030 23/23 A2996 RMK AO2 CIG 013V024 SLP148 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T00:36:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","73","73",,"RA:02 |RA |RA",,,"100","29.97","FEW:02 7 BKN:07 13 OVC:08 21","29.88","6.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11307/09/22 00:36:02 METAR KDAA 090536Z 00000KT 6SM RA FEW007 BKN013 OVC021 23/23 A2996 RMK AO2 CIG 013V024 SLP148 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T00:46:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","73","73",,"+RA:02 |RA |RA",,,"100","29.97","SCT:04 9 BKN:07 14 OVC:08 21","29.88","5.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11407/09/22 00:46:02 METAR KDAA 090546Z 00000KT 5SM +RA SCT009 BKN014 OVC021 23/23 A2996 RMK AO2 CIG 009V014 SLP148 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","73","73",,"RA:02 |RA |RA",,,"100","29.96","BKN:07 9 OVC:08 12","29.87","3.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11607/09/22 00:51:02 METAR KDAA 090551Z 00000KT 3SM RA BKN009 OVC012 23/23 A2995 RMK AO2 CIG 009V014 BKN V SCT SLP144 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T00:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","74","74","0.28","+RA:02 |RA |RA","+0.01","7","100","29.96","BKN:07 9 OVC:08 12","29.87","4.00","74","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15707/09/22 00:56:02 METAR KDAA 090556Z 00000KT 4SM +RA BKN009 OVC012 23/23 A2995 RMK AO2 CIG 009V014 BKN V SCT SLP144 P0028 60034 T02330233 10274 20230 57004 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:01:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","73","73",,"+RA:02 |RA |RA",,,"100","29.96","BKN:07 8 OVC:08 13","29.87","*","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12107/09/22 01:01:02 METAR KDAA 090601Z 00000KT 2 1/4SM +RA BKN008 OVC013 23/23 A2995 RMK AO2 VIS 2 1/4V4 BKN V OVC SLP144 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:11:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","73","73",,"+RA:02 |RA |RA",,,"100","29.97","OVC:08 8","29.88","2.00","73","220",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08807/09/22 01:11:02 METAR KDAA 090611Z 22004KT 2SM +RA OVC008 23/23 A2996 RMK AO2 SLP148 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:12:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","73","73",,"TS:7 +RA:02 |RA TS TS |RA",,,"100","29.97","OVC:08 8","29.88","2.00","73","230",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09607/09/22 01:12:01 METAR KDAA 090612Z 23003KT 2SM +TSRA OVC008 23/23 A2996 RMK AO2 TSB12 SLP148 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:16:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","73","73",,"TS:7 +RA:02 |RA TS TS |RA",,,"100","29.96","SCT:04 3 OVC:08 8","29.87","1.50V","73","320",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12307/09/22 01:16:01 METAR KDAA 090616Z 32005KT 1 1/2SM +TSRA SCT003 OVC008 23/23 A2995 RMK AO2 VIS 1 1/2V2 1/4 TSB12 SLP144 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:21:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","73","73",,"TS:7 +RA:02 |RA TS TS |RA",,,"100","29.96","FEW:02 3 OVC:08 8","29.87","1.25V","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11907/09/22 01:21:01 METAR KDAA 090621Z 00000KT 1 1/4SM +TSRA FEW003 OVC008 23/23 A2995 RMK AO2 VIS 1 1/4V2 TSB12 SLP144 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:26:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","73","73",,"TS:7 +RA:02 |RA TS TS |RA",,,"100","29.96","FEW:02 3 OVC:08 8","29.87","1.25","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11807/09/22 01:26:01 METAR KDAA 090626Z 00000KT 1 1/4SM R32/6000FT +TSRA FEW003 OVC008 23/23 A2995 RMK AO2 TSB12 SLP144 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:27:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","73","73",,"+RA:02 |RA |RA",,,"100","29.96","FEW:02 3 OVC:08 8","29.87","*","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11907/09/22 01:27:01 METAR KDAA 090627Z 00000KT 1 1/8SM R32/6000FT +RA FEW003 OVC008 23/23 A2995 RMK AO2 TSB12E27 SLP144 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:32:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","73","73",,"+RA:02 |RA |RA",,,"100","29.96","FEW:02 4 OVC:08 9","29.87","1.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12107/09/22 01:32:01 METAR KDAA 090632Z 00000KT 1SM R32/2800VP6000FT +RA FEW004 OVC009 23/23 A2995 RMK AO2 TSB12E27 SLP144 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:37:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","73","73",,"+RA:02 |RA |RA",,,"100","29.96","FEW:02 2 OVC:08 9","29.87","0.75","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12207/09/22 01:37:01 METAR KDAA 090637Z 00000KT 3/4SM R32/2800V5500FT +RA FEW002 OVC009 23/23 A2995 RMK AO2 TSB12E27 SLP144 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","73","73",,"+RA:02 |RA |RA",,,"100","29.96","FEW:02 2 OVC:08 12","29.87","0.75","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12207/09/22 01:47:01 METAR KDAA 090647Z 00000KT 3/4SM R32/3500V5000FT +RA FEW002 OVC012 23/23 A2995 RMK AO2 TSB12E27 SLP144 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","73",,"+RA:02 |RA |RA",,,"100","29.95","VV:09 13","29.86","0.75","73","350",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12607/09/22 01:52:02 METAR KDAA 090652Z 35003KT 3/4SM R32/3500V5000FT +RA VV013 23/23 A2994 RMK AO2 TSB12E27 CIG 009V013 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T01:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","73","1.32","+RA:02 |RA |RA",,,"100","29.95","VV:09 13","29.86","*","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13007/09/22 01:56:02 METAR KDAA 090656Z 00000KT 7/8SM R32/3500V5000FT +RA VV013 23/23 A2994 RMK AO2 TSB12E27 SLP141 P0132 T02280228 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T02:01:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","73",,"+RA:02 |RA |RA",,,"100","29.95","OVC:08 16","29.86","*","73","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10307/09/22 02:01:02 METAR KDAA 090701Z 34003KT 1 1/8SM R32/6000FT +RA OVC016 23/23 A2994 RMK AO2 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T02:06:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","73",,"+RA:02 |RA |RA",,,"100","29.95","OVC:08 20","29.86","*","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11807/09/22 02:06:02 METAR KDAA 090706Z 00000KT 1 7/8SM +RA OVC020 23/23 A2994 RMK AO2 VIS 7/8V1 7/8 CIG 013V020 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T02:09:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","73",,"+RA:02 |RA |RA",,,"100","29.95","FEW:02 3","29.86","2.50","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10807/09/22 02:09:02 METAR KDAA 090709Z 00000KT 2 1/2SM +RA FEW003 23/23 A2994 RMK AO2 VIS 1 1/8V2 1/2 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T02:19:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","73",,"+RA:02 |RA |RA",,,"100","29.95","FEW:02 3","29.86","3.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08807/09/22 02:19:01 METAR KDAA 090719Z 00000KT 3SM +RA FEW003 23/23 A2994 RMK AO2 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T02:24:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","73",,"+RA:02 |RA |RA",,,"100","29.95","FEW:02 4","29.86","2.50V","73","320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10407/09/22 02:24:01 METAR KDAA 090724Z 32003KT 2 1/2SM +RA FEW004 23/23 A2994 RMK AO2 VIS 2 1/2V3 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T02:29:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","73",,"+RA:02 |RA |RA",,,"100","29.95","FEW:02 4","29.86","*","73","310",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10807/09/22 02:29:01 METAR KDAA 090729Z 31005KT 1 3/8SM +RA FEW004 23/23 A2994 RMK AO2 VIS 1 3/8V2 3/4 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T02:34:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","73",,"+RA:02 |RA |RA",,,"100","29.95","FEW:02 4 OVC:08 19","29.86","1.50","73","310",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11507/09/22 02:34:01 METAR KDAA 090734Z 31007KT 1 1/2SM +RA FEW004 OVC019 23/23 A2994 RMK AO2 VIS 1 3/8V2 1/2 SLP141 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T02:39:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","73","73",,"+RA:02 |RA |RA",,,"100","29.93","FEW:02 4 OVC:08 17","29.85","*","73","340",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11507/09/22 02:39:01 METAR KDAA 090739Z 34005KT 1 7/8SM +RA FEW004 OVC017 23/23 A2993 RMK AO2 VIS 1 3/8V1 7/8 SLP137 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T02:49:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","72",,"+RA:02 |RA |RA",,,"100","29.93","OVC:08 17","29.85","1.50","72","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09207/09/22 02:49:02 METAR KDAA 090749Z 34003KT 1 1/2SM +RA OVC017 22/22 A2993 RMK AO2 SLP137 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T02:54:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","72",,"+RA:02 |RA |RA",,,"100","29.93","BKN:07 16","29.85","3.00","72","320",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08807/09/22 02:54:02 METAR KDAA 090754Z 32004KT 3SM +RA BKN016 22/22 A2993 RMK AO2 SLP137 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T02:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","72","0.84","-RA:02 |RA |RA",,,"100","29.93","BKN:07 16","29.85","4.00","72","320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10407/09/22 02:56:02 METAR KDAA 090756Z 32003KT 4SM -RA BKN016 22/22 A2993 RMK AO2 SLP137 P0084 T02240224 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T03:16:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","72",,"-RA:02 |RA |RA",,,"100","29.93","BKN:07 13 BKN:07 36","29.85","10.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10807/09/22 03:16:01 METAR KDAA 090816Z 00000KT 10SM -RA BKN013 BKN036 22/22 A2993 RMK AO2 CIG 013V018 SLP137 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T03:26:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","72",,"-RA:02 |RA |RA",,,"100","29.93","SCT:04 14 BKN:07 39","29.85","10.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09607/09/22 03:26:02 METAR KDAA 090826Z 00000KT 10SM -RA SCT014 BKN039 22/22 A2993 RMK AO2 SLP137 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T03:36:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","72",,"-DZ:01 |DZ |DZ",,,"100","29.93","SCT:04 7 BKN:07 36","29.85","10.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10707/09/22 03:36:01 METAR KDAA 090836Z 00000KT 10SM -DZ SCT007 BKN036 22/22 A2993 RMK AO2 RAE30DZB30 SLP137 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T03:41:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","72",,"-DZ:01 |DZ |DZ",,,"100","29.93","BKN:07 5 BKN:07 39","29.85","10.00","72","330",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13207/09/22 03:41:01 METAR KDAA 090841Z 33004KT 10SM -DZ BKN005 BKN039 22/22 A2993 RMK AO2 RAE30DZB30 CIG 005V036 BKN005 V SCT SLP137 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","72",,"RA:02 |RA |RA",,,"100","29.94","SCT:04 5 BKN:07 25","29.85","10.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12607/09/22 03:51:02 METAR KDAA 090851Z 00000KT 10SM RA SCT005 BKN025 22/22 A2993 RMK AO2 RAE30DZB30E47RAB47 CIG 005V025 SLP138 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T03:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","72","0.04","+RA:02 |RA |RA","+0.01","5","100","29.95","SCT:04 5 BKN:07 25","29.86","7.00","72","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15407/09/22 03:56:02 METAR KDAA 090856Z 34003KT 7SM +RA SCT005 BKN025 22/22 A2994 RMK AO2 RAE30DZB30E47RAB47 CIG 005V025 SLP141 P0004 60220 T02210221 55005 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T04:01:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","72",,"+RA:02 |RA |RA",,,"100","29.93","SCT:04 5","29.85","5.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08807/09/22 04:01:02 METAR KDAA 090901Z 00000KT 5SM +RA SCT005 22/22 A2993 RMK AO2 SLP137 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72403793728","2022-07-09T04:21:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","72","72",,"-RA:02 |RA |RA",,,"100","29.93","BKN:07 27","29.85","7.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08807/09/22 04:21:01 METAR KDAA 090921Z 00000KT 7SM -RA BKN027 22/22 A2993 RMK AO2 SLP137 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
